key,group,version,title,parentItem,authors,editors,otherCreators,itemType,publicationTitle,volume,issue,pages,date,dateFreetext,series,seriesTitle,url,note,abstractNote,accessDate,seriesText,journalAbbreviation,language,doi,issn,shortTitle,archive,archiveLocation,libraryCatalog,callNumber,rights,collections,deleted,tags,metaDataItemKey,metaDataItemVersion,dateAdded,dateModified,conceptTagIds,conceptTags,references,gilesUploads,extra,hidden,metaDataNote,otherCreatorRoles
VPHV3IQM,2310918,1392,Distilling the logic of behavioral dynamics using automated inference,,"[{'@type': 'Person', 'name': 'Bryan Daniels', 'uri': '', 'localAuthorityId': '', 'firstName': 'Bryan', 'lastName': 'Daniels', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Ilya Nemenman', 'uri': '', 'localAuthorityId': '', 'firstName': 'Ilya', 'lastName': 'Nemenman', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'William Ryu', 'uri': '', 'localAuthorityId': '', 'firstName': 'William', 'lastName': 'Ryu', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],CONFERENCE_PAPER,,2018,,,,2018-01-01,,,https://ui.adsabs.harvard.edu/abs/2018APS..MARF54010D,,,2023-02-22T18:05:14Z,,,,,,,,,NASA ADS,,,['8N29G786'],0,[],7NPA6Z38,1393,2023-02-23T17:05:48Z,,[],[],[],[],,0,False,[]
9DGJA8TE,2310918,43,Collective memory in primate conflict implied by temporal scaling collapse,,"[{'@type': 'Person', 'name': 'Edward D. Lee', 'uri': None, 'localAuthorityId': None, 'firstName': 'Edward D.', 'lastName': 'Lee', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'David C. Krakauer', 'uri': None, 'localAuthorityId': None, 'firstName': 'David C.', 'lastName': 'Krakauer', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jessica C. Flack', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jessica C.', 'lastName': 'Flack', 'positionInList': 3, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Journal of The Royal Society Interface,14,134,20170223,,2017-09-06,,,https://royalsocietypublishing.org/doi/full/10.1098/rsif.2017.0223,,"In biological systems, prolonged conflict is costly, whereas contained conflict permits strategic innovation and refinement. Causes of variation in conflict size and duration are not well understood. We use a well-studied primate society model system to study how conflicts grow. We find conflict duration is a ‘first to fight’ growth process that scales superlinearly, with the number of possible pairwise interactions. This is in contrast with a ‘first to fail’ process that characterizes peaceful durations. Rescaling conflict distributions reveals a universal curve, showing that the typical time scale of correlated interactions exceeds nearly all individual fights. This temporal correlation implies collective memory across pairwise interactions beyond those assumed in standard models of contagion growth or iterated evolutionary games. By accounting for memory, we make quantitative predictions for interventions that mitigate or enhance the spread of conflict. Managing conflict involves balancing the efficient use of limited resources with an intervention strategy that allows for conflict while keeping it contained and controlled.",2023-02-22T17:58:17Z,,,,,,,,,royalsocietypublishing.org (Atypon),,,['8N29G786'],0,"[{'tag': 'collective behaviour', 'type': 1}, {'tag': 'collective memory', 'type': 1}, {'tag': 'conflict', 'type': 1}, {'tag': 'pigtailed macaques', 'type': 1}, {'tag': 'scaling collapse', 'type': 1}]",,0,2023-02-23T17:05:48Z,,,,,,,0,False,[]
AU3RT3QU,2310918,1552,‪Critical density in collective escape waves in fish‬,,"[{'@type': 'Person', 'name': 'Winnie Poel et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Winnie', 'lastName': 'Poel et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],CONFERENCE_PAPER,,,,A14. 006,2021-01-01T00:00Z,2021,,,https://ui.adsabs.harvard.edu/abs/2021APS..MARA14006P/abstract,,"‪W Poel, B Daniels, M Sosna, C Twomey, I Couzin, P Romanczuk‬, ‪APS March Meeting Abstracts, 2021‬",2023-02-22T18:03:18Z,,,,,,,,,,,,['8N29G786'],0,[],,0,2023-02-23T17:05:48Z,,,,,,,0,False,[]
RNIXPPDH,2310918,43,Locating Decision-Making Circuits in a Heterogeneous Neural Network,,"[{'@type': 'Person', 'name': 'Emerson Arehart', 'uri': None, 'localAuthorityId': None, 'firstName': 'Emerson', 'lastName': 'Arehart', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Tangxin Jin', 'uri': None, 'localAuthorityId': None, 'firstName': 'Tangxin', 'lastName': 'Jin', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Frontiers in Applied Mathematics and Statistics,4,,,2018-01-01T00:00Z,2018,,,https://www.frontiersin.org/articles/10.3389/fams.2018.00011,,"In the process of collective decision-making, many individual components exchange and process information until reaching a well-defined consensus state. Existing theory suggests two phases to this process. In the first, individual components are relatively free to wander between decision states, remaining highly sensitive to perturbations; in the second, feedback between components brings all or most of the collective to consensus. Here, we extend an existing model of collective neural decision-making by allowing connection strengths between neurons to vary, moving toward a more realistic representation of the large variance in the behavior of groups of neurons. We show that the collective dynamics of such a system can be tuned with just two parameters to be qualitatively similar to a simpler, homogeneous case, developing tools for locating a pitchfork bifurcation that can support both phases of decision-making. We also demonstrate that collective effects cause large and long-lived sensitivity to decision input at the transition, which connects to the concept of phase transitions in statistical physics. We anticipate that this theoretical framework will be useful in building more realistic neuronal-level models for decision-making.",2023-02-22T17:59:02Z,,,,,,,,,Frontiers,,,['8N29G786'],0,[],,0,2023-02-23T17:05:50Z,,,,,,,0,False,[]
35W4BQ4N,2310918,43,Control of finite critical behaviour in a small-scale social system,,"[{'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'David C. Krakauer', 'uri': None, 'localAuthorityId': None, 'firstName': 'David C.', 'lastName': 'Krakauer', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jessica C. Flack', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jessica C.', 'lastName': 'Flack', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Nature Communications,8,1,14301,,2017-02-10,,,https://www.nature.com/articles/ncomms14301,,"Abstract
            
              Many adaptive systems sit near a tipping or critical point. For systems near a critical point small changes to component behaviour can induce large-scale changes in aggregate structure and function. Criticality can be adaptive when the environment is changing, but entails reduced robustness through sensitivity. This tradeoff can be resolved when criticality can be tuned. We address the control of finite measures of criticality using data on fight sizes from an animal society model system (
              Macaca nemestrina
              ,
              n
              =48). We find that a heterogeneous, socially organized system, like homogeneous, spatial systems (flocks and schools), sits near a critical point; the contributions individuals make to collective phenomena can be quantified; there is heterogeneity in these contributions; and distance from the critical point (DFC) can be controlled through biologically plausible mechanisms exploiting heterogeneity. We propose two alternative hypotheses for why a system decreases the distance from the critical point.",2023-02-22T17:46:27Z,,Nat Commun,en,,,,,,DOI.org (Crossref),,,['8N29G786'],0,[],,0,2023-02-23T17:05:48Z,,,,,,,0,False,[]
BHFRKKBM,2310918,43,Tyramine and its receptor TYR1 linked behavior QTL to reproductive physiology in honey bee workers (Apis mellifera),,"[{'@type': 'Person', 'name': 'Ying Wang', 'uri': None, 'localAuthorityId': None, 'firstName': 'Ying', 'lastName': 'Wang', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Gro V. Amdam', 'uri': None, 'localAuthorityId': None, 'firstName': 'Gro V.', 'lastName': 'Amdam', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Robert E. Page Jr', 'uri': None, 'localAuthorityId': None, 'firstName': 'Robert E.', 'lastName': 'Page Jr', 'positionInList': 3, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Journal of Insect Physiology,126,,104093,,2020-10-01,,,https://www.sciencedirect.com/science/article/pii/S0022191020302377,,"Honey bees (Apis mellifera) provide an excellent model for studying how complex social behavior evolves and is regulated. Social behavioral traits such as the division of labor have been mapped to specific genomic regions in quantitative trait locus (QTL) studies. However, relating genomic mapping to gene function and regulatory mechanism remains a big challenge for geneticists. In honey bee workers, division of labor is known to be regulated by reproductive physiology, but the genetic basis of this regulation remains unknown. In this case, QTL studies have identified tyramine receptor 1 (TYR1) as a candidate gene in region pln2, which is associated with multiple worker social traits and reproductive anatomy. Tyramine (TA), a neurotransmitter, regulates physiology and behavior in diverse insect species including honey bees. Here, we examine directly the effects of TYR1 and TA on worker reproductive physiology, including ovariole number, ovary function and the production of vitellogenin (VG, an egg yolk precursor). First, we used a pharmacology approach to demonstrate that TA affects ovariole number during worker larval development and increases ovary maturation during the adult stage. Second, we used a gene knockdown approach to show that TYR1 regulates vg transcription in adult workers. Finally, we estimated correlations in gene expression and propose that TYR1 may regulate vg transcription by coordinating hormonal and nutritional signals. Taken together, our results suggest TYR1 and TA play important roles in regulating worker reproductive physiology, which in turn regulates social behavior. Our study exemplifies a successful forward-genetic strategy going from QTL mapping to gene function.",2023-02-22T17:55:39Z,,Journal of Insect Physiology,en,,,,,,ScienceDirect,,,['8N29G786'],0,"[{'tag': 'Division of labor', 'type': 1}, {'tag': 'Honey bee worker', 'type': 1}, {'tag': 'Ovarioles', 'type': 1}, {'tag': 'Tyramine', 'type': 1}, {'tag': 'Tyramine receptor 1', 'type': 1}, {'tag': 'Vitellogenin', 'type': 1}]",,0,2023-02-23T17:05:51Z,,,,,,,0,False,[]
TUX9MA37,2310918,43,Scaling theory of armed-conflict avalanches,,"[{'@type': 'Person', 'name': 'Edward D. Lee', 'uri': None, 'localAuthorityId': None, 'firstName': 'Edward D.', 'lastName': 'Lee', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Christopher R. Myers', 'uri': None, 'localAuthorityId': None, 'firstName': 'Christopher R.', 'lastName': 'Myers', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'David C. Krakauer', 'uri': None, 'localAuthorityId': None, 'firstName': 'David C.', 'lastName': 'Krakauer', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jessica C. Flack', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jessica C.', 'lastName': 'Flack', 'positionInList': 4, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Physical Review E,102,4,042312,,2020-10-28,,,https://link.aps.org/doi/10.1103/PhysRevE.102.042312,,,2023-02-22T17:54:39Z,,Phys. Rev. E,en,,,,,,DOI.org (Crossref),,,['8N29G786'],0,[],,0,2023-02-23T17:05:50Z,,,,,,,0,False,[]
I2AJGCW4,2310918,43,Dual Coding Theory Explains Biphasic Collective Computation in Neural Decision-Making,,"[{'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jessica C. Flack', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jessica C.', 'lastName': 'Flack', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'David C. Krakauer', 'uri': None, 'localAuthorityId': None, 'firstName': 'David C.', 'lastName': 'Krakauer', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Frontiers in Neuroscience,11,,,2017-01-01T00:00Z,2017,,,https://www.frontiersin.org/articles/10.3389/fnins.2017.00313,,"A central question in cognitive neuroscience is how unitary, coherent decisions at the whole organism level can arise from the distributed behavior of a large population of neurons with only partially overlapping information. We address this issue by studying neural spiking behavior recorded from a multielectrode array with 169 channels during a visual motion direction discrimination task. It is well known that in this task there are two distinct phases in neural spiking behavior. Here we show Phase I is a distributed or incompressible phase in which uncertainty about the decision is substantially reduced by pooling information from many cells. Phase II is a redundant or compressible phase in which numerous single cells contain all the information present at the population level in Phase I, such that the firing behavior of a single cell is enough to predict the subject's decision. Using an empirically grounded dynamical modeling framework, we show that in Phase I large cell populations with low redundancy produce a slow timescale of information aggregation through critical slowing down near a symmetry-breaking transition. Our model indicates that increasing collective amplification in Phase II leads naturally to a faster timescale of information pooling and consensus formation. Based on our results and others in the literature, we propose that a general feature of collective computation is a “coding duality” in which there are accumulation and consensus formation processes distinguished by different timescales.",2023-02-22T17:47:57Z,,,,,,,,,Frontiers,,,['8N29G786'],0,[],,0,2023-02-23T17:05:48Z,,,,,,,0,False,[]
VG3PVNS4,2310918,1270,Emergent regularities and scaling in armed conflict data,,"[{'@type': 'Person', 'name': 'Edward D. Lee', 'uri': None, 'localAuthorityId': None, 'firstName': 'Edward D.', 'lastName': 'Lee', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Christopher R. Myers', 'uri': None, 'localAuthorityId': None, 'firstName': 'Christopher R.', 'lastName': 'Myers', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'David C. Krakauer', 'uri': None, 'localAuthorityId': None, 'firstName': 'David C.', 'lastName': 'Krakauer', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jessica C. Flack', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jessica C.', 'lastName': 'Flack', 'positionInList': 4, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,arXiv,,,,,2020-04-29,,,http://arxiv.org/abs/1903.07762,,"Armed conflict exhibits regularities beyond known power law distributions of fatalities and duration over varying culture and geography. We systematically cluster conflict reports from a database of $10^5$ events from Africa spanning 20 years into conflict avalanches. Conflict profiles collapse over a range of scales. Duration, diameter, extent, fatalities, and report totals satisfy mutually consistent scaling relations captured with a model combining geographic spread and local conflict-site growth. The emergence of such social scaling laws hints at principles guiding conflict evolution.",2023-02-22T17:59:26Z,,,,,,,,,arXiv.org,,,['8N29G786'],0,"[{'tag': 'Condensed Matter - Statistical Mechanics', 'type': 1}, {'tag': 'Nonlinear Sciences - Adaptation and Self-Organizing Systems', 'type': 1}, {'tag': 'Physics - Physics and Society', 'type': 1}, {'tag': 'Quantitative Biology - Neurons and Cognition', 'type': 1}]",,0,2023-02-23T17:05:49Z,,,,,,,0,False,[]
PMC5DMFS,2310918,43,"Automated, predictive, and interpretable inference of <i>Caenorhabditis elegans</i> escape dynamics",,"[{'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'William S. Ryu', 'uri': None, 'localAuthorityId': None, 'firstName': 'William S.', 'lastName': 'Ryu', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Ilya Nemenman', 'uri': None, 'localAuthorityId': None, 'firstName': 'Ilya', 'lastName': 'Nemenman', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Proceedings of the National Academy of Sciences,116,15,7226-7231,,2019-04-09,,,https://pnas.org/doi/full/10.1073/pnas.1816531116,,"The roundworm
              Caenorhabditis elegans
              exhibits robust escape behavior in response to rapidly rising temperature. The behavior lasts for a few seconds, shows history dependence, involves both sensory and motor systems, and is too complicated to model mechanistically using currently available knowledge. Instead we model the process phenomenologically, and we use the
              Sir Isaac
              dynamical inference platform to infer the model in a fully automated fashion directly from experimental data. The inferred model requires incorporation of an unobserved dynamical variable and is biologically interpretable. The model makes accurate predictions about the dynamics of the worm behavior, and it can be used to characterize the functional logic of the dynamical system underlying the escape response. This work illustrates the power of modern artificial intelligence to aid in discovery of accurate and interpretable models of complex natural systems.",2023-02-22T17:49:33Z,,Proc. Natl. Acad. Sci. U.S.A.,en,,,,,,DOI.org (Crossref),,,['8N29G786'],0,[],,0,2023-02-23T17:05:47Z,,,,,,,0,False,[]
TM3FFQQ3,2310918,43,Individual and collective encoding of risk in animal groups,,"[{'@type': 'Person', 'name': 'Matthew M. G. Sosna', 'uri': None, 'localAuthorityId': None, 'firstName': 'Matthew M. G.', 'lastName': 'Sosna', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Colin R. Twomey', 'uri': None, 'localAuthorityId': None, 'firstName': 'Colin R.', 'lastName': 'Twomey', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Joseph Bak-Coleman', 'uri': None, 'localAuthorityId': None, 'firstName': 'Joseph', 'lastName': 'Bak-Coleman', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Winnie Poel', 'uri': None, 'localAuthorityId': None, 'firstName': 'Winnie', 'lastName': 'Poel', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 4, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Pawel Romanczuk', 'uri': None, 'localAuthorityId': None, 'firstName': 'Pawel', 'lastName': 'Romanczuk', 'positionInList': 5, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Iain D. Couzin', 'uri': None, 'localAuthorityId': None, 'firstName': 'Iain D.', 'lastName': 'Couzin', 'positionInList': 6, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Proceedings of the National Academy of Sciences,116,41,20556-20561,,2019-10-08,,,https://pnas.org/doi/full/10.1073/pnas.1905585116,,"Significance
            Many biological systems exhibit an emergent ability to process information about their environment. This collective cognition emerges as a result of both the behavior of system components and their interactions, yet the relative importance of the two is often hard to disentangle. Here, we combined experiments and modeling to examine how fish schools collectively encode information about the external environment. We demonstrate that risk is predominantly encoded in the physical structure of groups, which individuals modulate in a way that augments or dampens behavioral cascades. We show that this modulation is necessary for behavioral cascades to spread and that it allows collective systems to be responsive to their environments even without changes in individual computation.
          , 
            The need to make fast decisions under risky and uncertain conditions is a widespread problem in the natural world. While there has been extensive work on how individual organisms dynamically modify their behavior to respond appropriately to changing environmental conditions (and how this is encoded in the brain), we know remarkably little about the corresponding aspects of collective information processing in animal groups. For example, many groups appear to show increased “sensitivity” in the presence of perceived threat, as evidenced by the increased frequency and magnitude of repeated cascading waves of behavioral change often observed in fish schools and bird flocks under such circumstances. How such context-dependent changes in collective sensitivity are mediated, however, is unknown. Here we address this question using schooling fish as a model system, focusing on 2 nonexclusive hypotheses: 1) that changes in collective responsiveness result from changes in how individuals respond to social cues (i.e., changes to the properties of the “nodes” in the social network), and 2) that they result from changes made to the structural connectivity of the network itself (i.e., the computation is encoded in the “edges” of the network). We find that despite the fact that perceived risk increases the probability for individuals to initiate an alarm, the context-dependent change in collective sensitivity predominantly results not from changes in how individuals respond to social cues, but instead from how individuals modify the spatial structure, and correspondingly the topology of the network of interactions, within the group. Risk is thus encoded as a collective property, emphasizing that in group-living species individual fitness can depend strongly on coupling between scales of behavioral organization.",2023-02-22T17:45:31Z,,Proc. Natl. Acad. Sci. U.S.A.,en,,,,,,DOI.org (Crossref),,,['8N29G786'],0,[],,0,2023-02-23T17:05:49Z,,,,,,,0,False,[]
QUM347WN,2310918,43,Innovations are disproportionately likely in the periphery of a scientific network,,"[{'@type': 'Person', 'name': 'Deryc T. Painter', 'uri': None, 'localAuthorityId': None, 'firstName': 'Deryc T.', 'lastName': 'Painter', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Theory in Biosciences,140,4,391-399,,11/2021,,,https://link.springer.com/10.1007/s12064-021-00359-1,,"The origins of innovation in science are typically understood using historical narratives that tend to be focused on small sets of influential authors, an approach that is rigorous but limited in scope. Here, we develop a framework for rigorously identifying innovation across an entire scientific field through automated analysis of a corpus of over 6000 documents that includes every paper published in the field of evolutionary medicine. This comprehensive approach allows us to explore statistical properties of innovation, asking where innovative ideas tend to originate within a field’s pre-existing conceptual framework. First, we develop a measure of innovation based on novelty and persistence, quantifying the collective acceptance of novel language and ideas. Second, we study the field’s conceptual landscape through a bibliographic coupling network. We find that innovations are disproportionately more likely in the periphery of the bibliographic coupling network, suggesting that the relative freedom allowed by remaining unconnected with well-established lines of research could be beneficial to creating novel and lasting change. In this way, the emergence of collective computation in scientific disciplines may have robustness–adaptability trade-offs that are similar to those found in other biosocial complex systems.",2023-02-22T17:52:32Z,,Theory Biosci.,en,,,,,,DOI.org (Crossref),,,['8N29G786'],0,[],,0,2023-02-23T17:05:49Z,,,,,,,0,False,[]
S363CIZQ,2310918,1272,Quantifying the impact of network structure on speed and accuracy in collective decision-making,,"[{'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Pawel Romanczuk', 'uri': None, 'localAuthorityId': None, 'firstName': 'Pawel', 'lastName': 'Romanczuk', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,arXiv,,,,,2019-03-22,,,http://arxiv.org/abs/1903.09710,,"Found in varied contexts from neurons to ants to fish, binary decision-making is one of the simplest forms of collective computation. In this process, information collected by individuals about an uncertain environment is accumulated to guide behavior at the aggregate scale. We study binary decision-making dynamics in networks responding to inputs with small signal-to-noise ratios, looking for quantitative measures of collectivity that control decision-making performance. We find that decision accuracy is controlled largely by three factors: the leading eigenvalue of the network adjacency matrix, the corresponding eigenvector's participation ratio, and distance from the corresponding symmetry-breaking bifurcation. This allows us to predict how decision-making performance scales in large networks based on their spectral properties. Specifically, we explore the effects of localization caused by the hierarchical assortative structure of a ""rich club"" topology. This gives insight into the tradeoffs involved in the higher-order structure found in living networks performing collective computations.",2023-02-22T17:55:15Z,,,,,,,,,arXiv.org,,,['8N29G786'],0,"[{'tag': 'Computer Science - Social and Information Networks', 'type': 1}, {'tag': 'Quantitative Biology - Neurons and Cognition', 'type': 1}]",,0,2023-02-23T17:05:50Z,,,,,,,0,False,[]
NUX9FBVZ,2310918,43,Introduction to the special issue: quantifying collectivity,,"[{'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jessica C. Flack', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jessica C.', 'lastName': 'Flack', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Theory in Biosciences,140,4,321-323,,2021-11-01,,,https://doi.org/10.1007/s12064-021-00358-2,,,2023-02-22T18:02:22Z,,Theory Biosci.,en,,,Introduction to the special issue,,,Springer Link,,,['8N29G786'],0,[],,0,2023-02-23T17:05:50Z,,,,,,,0,False,[]
EZU9D7ZC,2310918,1551,‪Coarse-graining armed conflict‬,,"[{'@type': 'Person', 'name': 'E Lee et. al.', 'uri': '', 'localAuthorityId': '', 'firstName': 'E', 'lastName': 'Lee et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],BOOK,,2019,,,,01/2019,APS Meeting Abstracts,,https://ui.adsabs.harvard.edu/abs/2019APS..MARE55005L/abstract,,,2023-02-22T18:04:41Z,,,,,,APS March Meeting Abstracts,,,,,,['8N29G786'],0,[],5KU3BG9C,1431,2023-02-23T17:05:48Z,,[],[],[],[],,0,False,[]
WDWMJTNR,2310918,43,"Network Analysis for the Digital Humanities: Principles, Problems, Extensions",,"[{'@type': 'Person', 'name': 'Deryc T. Painter', 'uri': None, 'localAuthorityId': None, 'firstName': 'Deryc T.', 'lastName': 'Painter', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Bryan C. Daniels', 'uri': None, 'localAuthorityId': None, 'firstName': 'Bryan C.', 'lastName': 'Daniels', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jürgen Jost', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jürgen', 'lastName': 'Jost', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Isis,110,3,538-554,,2019-09-01,,,https://www.journals.uchicago.edu/doi/10.1086/705532,,"Traditional historical scholarship struggles to keep up with the rapid pace of modern scientiﬁc publication trends. Even focusing on a particular scientiﬁc ﬁeld, the rate of new publications far outpaces even the most studious historian’s research capacity. This essay summarizes an approach to this problem that uses computational techniques of network analysis. As a complement to close analysis of particular documents, network analysis can give a large-scale perspective on the history of science, identifying relational patterns across a vast number of documents that might otherwise require an entire career to digest. To demonstrate the power of the approach, the essay applies network theory to a corpus of publications in evolutionary medicine. Four distinct networks, including those focused on authors, keywords, and citations, quickly unearth a range of relevant historical information. The essay illustrates how interpretable historical conclusions are drawn from a variety of quantitative metrics. The aim is to provide an overview of network techniques for historians looking to add robust network analysis to their research repertoire.",2023-02-22T17:49:15Z,,Isis,en,,,Network Analysis for the Digital Humanities,,,DOI.org (Crossref),,,['8N29G786'],0,[],,0,2023-02-23T17:05:50Z,,,,,,,0,False,[]
